Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
3553,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3554,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3555,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3556,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3557,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3558,Providence University,4.0,Bachelors,Providence,M,N/A,0,N/A,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3559,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3560,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3561,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3562,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3563,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3564,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3565,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3566,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3567,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3568,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3569,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3570,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3571,Providence University,4.0,Bachelors,Providence,F,N/A,1,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3572,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3573,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3574,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3575,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3576,Providence University,4.0,Bachelors,Providence,N/A,N/A,0,1,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3577,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3578,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3579,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3580,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3581,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3582,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3583,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3584,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3585,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3586,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3587,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3588,Providence University,4.0,Bachelors,Providence,M,N/A,0,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3589,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3590,Providence University,4.0,Bachelors,Providence,M,N/A,1,N/A,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3591,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3592,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3593,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3594,Providence University,4.0,Bachelors,Providence,M,N/A,1,N/A,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3595,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3596,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3597,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3598,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3599,Providence University,4.0,Bachelors,Providence,F,N/A,1,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3600,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3601,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,1,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3602,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3603,Providence University,4.0,Bachelors,Providence,F,N/A,1,N/A,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3604,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3605,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3606,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3607,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3608,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3609,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3610,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3611,Providence University,4.0,Bachelors,Providence,F,N/A,0,1,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3612,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3613,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3614,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3615,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3616,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3617,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3618,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3619,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3620,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3621,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3622,Providence University,4.0,Bachelors,Providence,M,N/A,1,N/A,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3623,Providence University,4.0,Bachelors,Providence,M,N/A,0,1,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3624,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3625,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3626,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3627,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3628,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3629,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3630,Providence University,4.0,Bachelors,Providence,N/A,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3631,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3632,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3633,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3634,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3635,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3636,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3637,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3638,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3639,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3640,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3641,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3642,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3643,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3644,Providence University,4.0,Bachelors,Providence,N/A,N/A,0,1,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3645,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3646,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3647,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3648,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3649,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3650,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3651,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3652,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3653,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3654,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3655,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3656,Providence University,4.0,Bachelors,Providence,N/A,N/A,0,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3657,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3658,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3659,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3660,Providence University,4.0,Bachelors,Providence,M,N/A,0,N/A,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3661,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3662,Providence University,4.0,Bachelors,Providence,F,N/A,1,1,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3663,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3664,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3665,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3666,Providence University,4.0,Bachelors,Providence,M,N/A,1,N/A,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3667,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3668,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3669,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3670,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3671,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3672,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3673,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3674,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3675,Providence University,4.0,Bachelors,Providence,F,N/A,1,N/A,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3676,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3677,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3678,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3679,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3680,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3681,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3682,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3683,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3684,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3685,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3686,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3687,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3688,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3689,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3690,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3691,Providence University,4.0,Bachelors,Providence,M,N/A,1,N/A,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3692,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3693,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3694,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3695,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3696,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3697,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3698,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3699,Providence University,4.0,Bachelors,Providence,F,N/A,1,N/A,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3700,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3701,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3702,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3703,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3704,Providence University,4.0,Bachelors,Providence,N/A,N/A,0,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3705,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3706,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3707,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3708,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3709,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3710,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3711,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3712,Providence University,4.0,Bachelors,Providence,F,N/A,0,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3713,Providence University,4.0,Bachelors,Providence,F,N/A,1,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3714,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3715,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3716,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3717,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3718,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3719,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3720,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3721,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3722,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3723,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3724,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3725,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3726,Providence University,4.0,Bachelors,Providence,M,N/A,0,1,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3727,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3728,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3729,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3730,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
3731,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
